claim_id,claim,label,personality,url,year,tags,axis,party,period
a725e970,On Virginia’s new marijuana law: “You can have up to one pound with only a $25 fine.”,true,Kirk Cox,https://www.politifact.com/factchecks/2021/apr/28/kirk-cox/under-new-virginia-law-pound-pot-will-bring-25-fin/,2021,Criminal Justice; Drugs; Virginia,social,Republican,18_22
7368b5dc,"In Milwaukee, ""The (homicide) rate has nearly doubled in the past two years.""",true,Bryan Steil,https://www.politifact.com/factchecks/2022/dec/09/bryan-steil/steil-on-target-with-claim-on-milwaukees-homicide/,2022,Criminal Justice; Wisconsin; Guns; Crime; Legal Issues,social,Republican,18_22
7c54e46e,We’ve reduced crime to its lowest level in 27 years.,true,Keith Pekau,https://www.politifact.com/factchecks/2022/may/01/keith-pekau/orland-park-mayor-says-crime-lowest-nearly-three-d/,2022,Crime; Illinois,social,Republican,18_22
1a11d380,"Says immigrant military service members applying for U.S. citizenship ""are getting rejected at higher numbers than those who are not veterans.""",true,Tulsi Gabbard,https://www.politifact.com/factchecks/2019/jun/07/tulsi-gabbard/tulsi-gabbard-right-citizenship-denials-are-higher/,2019,Immigration; National; Veterans,social,Republican,18_22
597df3a0,“Twice as many children are in Border Patrol custody under Biden than Trump peak in 2019.”,true,Greg Abbott,https://www.politifact.com/factchecks/2021/apr/06/greg-abbott/yes-number-kids-border-patrol-custody-double-2019s/,2021,Immigration; Border Security,social,Republican,18_22
7012a04a,“San Francisco had twice as many drug overdose deaths as COVID deaths last year.”,true,Kevin Kiley,https://www.politifact.com/factchecks/2021/apr/29/kevin-kiley/true-san-francisco-had-far-more-drug-overdose-deat/,2021,Drugs; Public Safety; Public Health,social,Republican,18_22
43d96adc,"""In 2020, more journalists were killed in Mexico than in any other country in the world.""",true,Ted Cruz,https://www.politifact.com/factchecks/2022/feb/28/ted-cruz/ted-cruz-right-more-journalists-killed-mexico-any-/,2022,Crime,social,Republican,18_22
bd9e739e,"""We are always going to need architects, doctors, we’re going to need professionals with four-year degrees. But 65 to 70 percent of the people in Missouri don’t have degrees.""",true,Mike Parson,https://www.politifact.com/factchecks/2019/mar/22/mike-parson/do-65-75-missourians-not-have-college-degrees/,2019,Education; Missouri,social,Republican,18_22
3ce62af1,Texas' public high school graduation rate is at 90% overall.,true,Greg Abbott,https://www.politifact.com/factchecks/2022/jul/14/greg-abbott/abbott-right-graduation-rate-90/,2022,Education,social,Republican,18_22
b80e0735,“Overdose deaths in WV are up 45% from the prior year.”,true,David McKinley,https://www.politifact.com/factchecks/2021/oct/05/david-mckinley/did-west-virginia-see-45-increase-overdose-deaths-/,2021,Drugs; West Virginia; Public Health,social,Republican,18_22
1f778d1a,“Murders this year have spiked 27% in Philadelphia.”,true,Donald Trump,https://www.politifact.com/factchecks/2020/jul/24/donald-trump/fact-checking-trump-rising-murders-philly/,2020,Criminal Justice; National,social,Republican,18_22
0a29c977,"A ""study showed as many as one in four people have had a package stolen from their residence.""",true,Rob Hutton,https://www.politifact.com/factchecks/2019/dec/13/rob-hutton/wisconsin-state-rep-hutton-delivers-claim-about-le/,2019,Criminal Justice; Wisconsin; Consumer Safety; Crime; Legal Issues,social,Republican,18_22
0424b8e6,"""Since 2011, we have documentation of 1,671 dead bodies we have recovered in Texas, many in Brooks County.""",true,Dan Patrick,https://www.politifact.com/factchecks/2019/apr/23/dan-patrick/dan-patrick-migrant-deaths-remains-fact-check/,2019,Border Security,social,Republican,18_22
b28ab6ed,"""Meth production in MO has cratered over last decade. MO Hwy Patrol reported 1,326 meth lab seizures in 2006, only 50 in 2018.""",true,Josh Hawley,https://www.politifact.com/factchecks/2019/oct/10/josh-hawley/missouri-meth-use-hawley-right-lab-seizures-have-d/,2019,Missouri; Drugs,social,Republican,18_22
